-0.029541,0.0234375,-1.03003,-0.00294926,-0.00245369,-0.00039155
-0.0322266,0.019043,-1.02319,-0.0028782,-0.0060296,-0.00193999
-0.0305176,0.0224609,-1.02686,-0.00280884,-0.00276856,-0.000854659
-0.0305176,0.0222168,-1.02368,-0.00274116,-0.00374043,-0.00187265
-0.027832,0.0290527,-1.02417,-0.00215582,-0.00313101,-0.00026965
-0.0268555,0.0358887,-1.03442,-0.00262316,0.000579471,-0.000782443
-0.026123,0.0429688,-1.03491,-0.00204066,-0.00151165,-0.00180217
-0.0268555,0.0332031,-1.04004,-0.00251078,-0.0030331,-0.00123945
-0.0253906,0.0378418,-1.04077,-0.00245028,-0.0034793,-0.00224817
-0.0270996,0.03125,-1.03589,-0.00135266,-0.00391476,-0.000636124
-0.0302734,0.0229492,-1.02295,-0.000800772,-0.00485901,-0.000101505
-0.0305176,0.0234375,-1.02271,-0.000781476,-0.00318405,-0.00113764
-0.0300293,0.0236816,-1.02539,-0.000762645,-0.00258804,-0.00162952
-0.032959,0.0219727,-1.02441,-0.00126356,-0.00200638,-0.00159025
-0.026123,0.0227051,-1.02441,-0.000713821,-0.000919455,-0.00155193
-0.0290527,0.0239258,-1.02734,-0.00069662,-0.000897299,-0.00203383
-0.026123,0.0266113,-1.02563,-0.00171841,-0.00347213,-0.00146553
-0.0275879,0.0339355,-1.02686,-0.00167701,-0.00183059,-0.000391634
-0.0244141,0.0410156,-1.03052,-0.00215589,-0.00178648,-0.00142078
-0.0270996,0.0383301,-1.03638,-0.00210394,-0.00174343,-0.00138654
-0.0288086,0.0319824,-1.03613,-0.00153395,-0.00170142,-0.000314551
-0.027832,0.029541,-1.03418,-0.00149699,-0.00269901,-0.000826262
-0.0266113,0.0236816,-1.03345,-0.00198021,-0.0010761,-0.00132564
-0.0283203,0.0246582,-1.03052,-0.00193249,-0.00260804,-0.00181299
-0.032959,0.0217285,-1.0249,-0.000847344,-0.00358378,-0.000211432
-0.0305176,0.0251465,-1.02197,0.000211654,-0.00505529,-0.000725628
-0.0307617,0.0273438,-1.02271,-0.000312736,0.00129801,-0.000708143
-0.0275879,0.0297852,-1.02759,-0.00134378,0.000228149,-0.00121037
-0.0283203,0.0324707,-1.02905,-0.0013114,-0.00289309,-0.00170049
-0.0253906,0.0380859,-1.03613,-0.00076051,-0.000746216,0.000417643
-0.0251465,0.0349121,-1.03394,-0.00126148,-0.000728235,-0.000631001
-0.0263672,0.0349121,-1.04053,-0.00123108,-0.00226856,-0.00113509
-0.0275879,0.0302734,-1.0354,-0.00120141,-0.00221389,0.000969427
-0.0332031,0.0234375,-1.0271,0.000385407,-0.00423771,-0.0011311
-0.0297852,0.0227051,-1.03003,-0.000143169,-0.00153914,-0.00058455
-0.0319824,0.0224609,-1.02661,0.000379571,-0.000982766,-5.11734e-05
-0.0297852,0.0234375,-1.02563,-0.000668156,-0.00199767,-0.00108852
-0.0270996,0.0307617,-1.02905,-0.00117135,-0.000391657,-0.000543001
-0.0280762,0.0319824,-1.02808,-0.00010454,-0.00090151,-1.06265e-05
-0.0266113,0.0366211,-1.03296,-0.000102021,-0.00243766,-0.000529661
-0.0280762,0.0393066,-1.03516,-0.000618853,-0.00134034,2.39257e-06
-0.0263672,0.0358887,-1.03857,-8.46507e-05,-0.00234662,-0.00103625
-0.0275879,0.0317383,-1.03589,-8.26111e-05,-0.000732206,-0.00101128
-0.0302734,0.0280762,-1.03174,-0.000599911,-0.00175314,-0.000986908
-0.0288086,0.0258789,-1.03027,-0.00110475,-0.00119161,-0.000963127
-0.0288086,0.0222168,-1.02734,-0.000558835,-0.000643604,-0.000939919
-0.0285645,0.0217285,-1.02637,-2.60789e-05,-0.00218597,-0.00039798
-0.0292969,0.0256348,-1.02417,-2.54503e-05,-0.00109471,-0.000388391
-0.0297852,0.0288086,-1.02954,-2.48374e-05,0.000489538,0.000659549
-0.0253906,0.0349121,-1.03296,-0.00158211,-0.00056084,-0.000914215
-0.0268555,0.0375977,-1.03564,-0.0010247,-0.00262449,-0.000372895
-0.0273438,0.0402832,-1.03442,-0.00100001,-0.00100338,0.000674671
-0.0268555,0.036377,-1.03784,-0.00097591,0.00109797,0.000658414
-0.0275879,0.0327148,-1.03394,8.61874e-05,0.000552218,-0.000915323
-0.0270996,0.0270996,-1.03125,-0.00147376,-0.00153825,0.000145314
-0.029541,0.0258789,-1.03027,-0.000399667,-0.00202047,-0.000896769
-0.0273438,0.0214844,-1.02759,-0.000909328,-0.00197179,0.000163421
-0.0310059,0.0251465,-1.02588,-0.000887416,0.000152887,0.00119806
-0.0290527,0.0263672,-1.02368,-0.000866033,-0.000370088,-0.000388676
-0.026123,0.03125,-1.02881,0.000193416,0.000158121,0.00013998
-0.0256348,0.0336914,-1.03003,-0.000330535,-0.000884271,-0.000382683
-0.0273438,0.0378418,-1.03418,-0.00032257,-0.00138225,-0.000373462
-0.0270996,0.0373535,-1.03662,-0.00135338,-0.000310366,0.000154828
-0.0270996,0.0339355,-1.03564,-0.00132077,-0.000822178,0.000151097
-0.0285645,0.0322266,-1.03662,0.00130751,-0.000283075,0.000147456
-0.0283203,0.0244141,-1.02856,-0.000801158,0.000243037,-0.000375388
-0.0300293,0.0231934,-1.02759,-0.000781853,-0.00132069,-0.000885633
-0.0300293,0.0217285,-1.02441,-0.000763013,-0.000250286,0.000174289
-0.0285645,0.0234375,-1.02344,0.000293954,0.000275035,0.00068938
-0.0302734,0.029541,-1.0293,0.000286871,-0.000250883,0.000672768
-0.0292969,0.0344238,-1.02954,-0.000758623,-0.000764129,-0.000382024
-0.0280762,0.0344238,-1.03052,-0.000221051,0.000812156,0.00118505
-0.0275879,0.0368652,-1.0332,-0.000215725,-0.000765286,-0.000401374
-0.026123,0.0361328,-1.03564,-0.000210526,0.000291736,-0.00143028
-0.0268555,0.0327148,-1.0332,0.000313837,-0.000234585,0.000162053
-0.0263672,0.045166,-1.05615,-0.000213016,-0.00126751,0.000158148
-0.0217285,0.0461426,-1.03906,0.000311407,0.00655239,0.000154337
-0.0290527,0.0212402,-1.02539,-0.000734678,0.0063945,0.000150618
-0.0288086,0.0224609,-1.02271,0.00136019,0.00468254,-0.000372302
-0.0292969,0.0214844,-1.01245,0.00132741,-0.00218107,0.00015596
-0.0249023,0.0344238,-1.02881,-0.00130103,-0.00524426,0.000152202
-0.0290527,0.0385742,-1.04077,-0.000750386,0.000594309,-0.000890047
