0.0771484,0.00878906,-1.02808,0.00478019,-0.00315469,0.00358056
0.0793457,0.0065918,-1.03101,0.00570358,-0.0015208,0.00297499
0.0778809,0.00683594,-1.02954,0.00504686,-0.00200344,0.00290331
0.0803223,0.0134277,-1.03394,0.00440595,-0.00195517,0.00231406
0.0783691,0.0166016,-1.02588,0.00429979,-0.00138877,0.00173901
0.0786133,0.029541,-1.02734,0.00419618,-0.00343246,0.00273568
0.0791016,0.0324707,-1.02515,0.00305649,-0.00179188,0.00163118
0.0759277,0.034668,-1.02417,0.00246354,-0.002268,0.00263046
0.0776367,0.0341797,-1.02905,0.00292347,-0.000655473,0.00256707
0.074707,0.0283203,-1.02441,0.00337232,-0.00115897,0.00302451
0.0742188,0.019043,-1.02832,0.00277176,-0.000611751,0.00295163
0.076416,0.0158691,-1.02563,0.00426285,-0.00163559,0.00184192
0.0788574,0.00878906,-1.03027,0.00312155,-0.00159618,0.00231683
0.0783691,0.00463867,-1.02905,0.00356562,-0.00207701,0.00278029
0.079834,0.00830078,-1.03271,0.00244112,-0.00202696,0.00219401
0.0803223,0.0109863,-1.03223,0.00290159,-0.000939536,0.00162185
0.0778809,0.0187988,-1.0293,0.00335096,-0.00195548,0.00314064
0.076416,0.0300293,-1.02344,0.00275092,-0.00190836,0.00254567
0.0788574,0.0351562,-1.02026,0.00372322,-0.00134308,0.00144575
0.0744629,0.0356445,-1.02759,0.00311421,-0.00183001,0.00141091
0.078125,0.0356445,-1.0271,0.00407775,-0.00334379,0.0018962
0.0751953,0.0246582,-1.02319,0.00190233,-0.00170534,0.000811931
0.0739746,0.0175781,-1.02661,0.00289507,-0.00166425,0.00131166
0.0773926,0.0129395,-1.03271,0.00230602,-0.00110485,0.00128005
0.0783691,0.00927734,-1.02954,0.00225045,-0.000558942,0.0017685
0.0786133,0.0078125,-1.02686,0.00219623,-0.00106476,0.00224517
0.0776367,0.0100098,-1.02832,0.0026626,-0.00103911,0.00271036
0.0805664,0.0124512,-1.02856,0.00311773,-0.00205265,0.00160647
0.0803223,0.0195312,-1.02783,0.00356189,-0.00200319,9.8903e-06
0.078125,0.0317383,-1.0293,0.0013989,-0.00143563,0.00104823
0.0761719,0.036377,-1.0271,0.00188448,-0.00295891,0.00154227
0.076416,0.0356445,-1.02612,0.000800492,-0.0163892,0.0015051
0.0732422,0.0300293,-1.0249,0.000781203,-0.0237836,0.000949544
