0.019043,-0.0117188,-1.01538,-0.0964891,0.351376,-0.0193882,-166.595,-20.4705,-21.2256
0.0239258,-0.000732422,-1.01074,-0.118838,0.449284,-0.0209845,-166.983,-20.3237,-21.2308
0.0344238,-0.00585938,-1.021,-0.143315,0.546129,-0.0257735,-167.367,-20.2581,-21.2506
0.0600586,0.00439453,-1.06104,-0.13959,0.539743,-0.0273699,-167.754,-20.2207,-21.2687
0.0720215,-0.000488281,-1.07324,-0.053388,0.200788,-0.0220487,-168.084,-19.974,-21.241
0.0617676,-0.000976562,-1.06665,0.0721906,-0.300462,-0.00342479,-168.341,-19.3874,-21.1527
0.0483398,0.00708008,-1.04663,0.16531,-0.671345,0.00934591,-168.552,-18.552,-21.0206
0.0183105,-0.00512695,-1.01709,0.227035,-0.889511,0.0173276,-168.706,-17.5528,-20.8668
-0.00415039,-0.017334,-0.982666,0.19032,-0.731474,0.0114744,-168.855,-16.652,-20.7358
-0.0134277,-0.0100098,-0.958252,0.0812365,-0.332389,0.00296056,-169.068,-16.024,-20.6547
-0.00439453,-0.0180664,-0.991699,-0.0375614,0.128961,-0.0126895,-169.33,-15.7305,-20.6296
0.0212402,0.00390625,-1.01709,-0.147177,0.540284,-0.0201391,-169.677,-15.7515,-20.6521
0.029541,-0.00854492,-1.02148,-0.159415,0.595624,-0.0275886,-170.007,-15.8203,-20.6782
0.0405273,-0.000732422,-1.0354,-0.162608,0.610523,-0.0297171,-170.342,-15.9116,-20.7029
0.0510254,-0.00390625,-1.04175,-0.139727,0.534963,-0.0281208,-170.652,-15.9636,-20.7199
0.0449219,0.0253906,-1.04565,-0.0273091,0.0837909,-0.0082294,-170.929,-15.7045,-20.6935
0.045166,-0.012207,-1.03223,0.0138537,-0.0657067,-0.00699252,-171.125,-15.3523,-20.6585
0.0400391,-0.00195312,-1.02783,0.0239056,-0.115533,-0.00474687,-171.324,-14.9686,-20.6191
0.0383301,-0.00756836,-1.02905,0.0337154,-0.149619,0.000560423,-171.503,-14.5681,-20.582
0.036377,0.0065918,-1.00781,0.0417309,-0.169382,0.00106621,-171.692,-14.1622,-20.5425
0.0361328,-0.00512695,-1.01294,0.0152801,-0.0754629,-0.00830671,-171.878,-13.8287,-20.5093
0.0371094,0.00317383,-1.02686,-0.00274394,-0.00302099,-0.00810655,-172.08,-13.5519,-20.4833
0.0397949,0.0012207,-1.03271,0.0014765,-0.0148919,-0.0105077,-172.272,-13.277,-20.4561
0.03125,0.00219727,-1.02124,0.0102689,-0.0560763,-0.0107738,-172.456,-12.9703,-20.425
0.034668,0.0078125,-1.03223,-0.00140297,-0.0105854,-0.0167456,-172.65,-12.7057,-20.3945
0.041748,-0.00512695,-1.04834,0.020441,-0.0643365,-0.0163421,-172.809,-12.4196,-20.3625
0.0378418,-0.0158691,-1.04346,0.0667348,-0.235145,-0.0131495,-172.921,-12.0207,-20.3199
0.012207,-0.0258789,-1.01855,0.132185,-0.521421,-0.020599,-172.978,-11.4075,-20.2486
0.0236816,-0.03125,-1.01465,0.125799,-0.495348,-0.0131495,-173.028,-10.8407,-20.1872
0.00561523,-0.0195312,-0.994629,0.0922762,-0.367109,-0.0168742,-173.113,-10.3496,-20.1327
0.00585938,-0.00708008,-0.998535,0.0318922,-0.120947,-0.0247763,-173.25,-10.0357,-20.0928
0.0847168,-0.026123,-1.02075,-0.0346219,0.166926,-0.0306295,-173.4,-10.0254,-20.0796
0.0800781,-0.032959,-1.09253,-0.0745303,0.19566,-0.0210515,-173.566,-10.021,-20.0747
0.0368652,-0.0100098,-1.14575,-0.191063,0.134467,-0.00562023,-173.834,-9.91944,-20.0714
0.0307617,0.0219727,-1.13452,-0.361339,0.0881735,0.0497195,-174.244,-9.77873,-20.0995
0.036377,0.0551758,-1.10425,-0.712533,0.105733,0.126876,-174.913,-9.65643,-20.1797
0.029541,0.0551758,-1.08325,-0.829598,0.0796597,0.142307,-175.645,-9.51208,-20.2689
0.0227051,0.0429688,-1.06982,-0.892387,0.0541183,0.13805,-176.388,-9.3472,-20.3554
0.0119629,0.0458984,-1.06494,-0.916332,0.0674211,0.122087,-177.136,-9.18353,-20.4316
0.00634766,0.052002,-1.05688,-0.802992,0.15788,0.0624902,-177.805,-9.08039,-20.4697
0.0478516,0.0441895,-1.03711,-0.684331,0.171715,0.0364167,-178.371,-9.04387,-20.4931
0.0688477,0.0407715,-1.00146,-0.535872,0.180761,0.0119395,-178.824,-9.04524,-20.5005
0.0712891,0.0322266,-0.990723,-0.3491,0.256321,0.00768258,-179.13,-9.10193,-20.5061
0.0559082,0.0270996,-1.04614,0.00847922,0.268028,0.111445,-179.168,-9.13935,-20.5819
0.043457,0.0595703,-1.03516,0.134058,0.189807,0.181683,-179.155,-9.10711,-20.7021
0.0263672,0.0717773,-1.02148,0.227177,0.128614,0.205096,-179.095,-9.0124,-20.8356
0.0310059,0.0844727,-1.02271,0.292095,0.150963,0.167848,-179.014,-8.94126,-20.9432
0.00805664,0.0654297,-1.05566,0.329875,0.207367,-0.0114735,-178.9,-8.88139,-20.9297
-0.00634766,0.064209,-1.04565,0.341582,0.137128,-0.0237121,-178.781,-8.75739,-20.9064
0.00537109,0.0725098,-1.02905,0.345306,0.086045,-0.00668445,-178.673,-8.61683,-20.8937
0.015625,0.0693359,-1.02441,0.342646,0.0349622,-0.0194552,-178.568,-8.4588,-20.8725
0.0249023,0.013916,-1.00659,0.344774,-0.142231,-0.0582994,-178.394,-8.19844,-20.8268
0.0324707,0.0241699,-0.998535,0.362334,-0.228433,-0.00349178,-178.222,-7.89563,-20.8156
0.0356445,0.0537109,-1.02295,0.373508,-0.233223,0.0545085,-178.079,-7.59861,-20.8415
0.0488281,0.0554199,-1.04004,0.366059,-0.1848,0.0651507,-177.944,-7.35711,-20.8763
0.0239258,0.0522461,-1.04248,0.297416,-0.0709282,0.0321598,-177.858,-7.16652,-20.8901
0.029541,0.0388184,-1.02075,0.272939,-0.0469831,0.0401415,-177.773,-7.00433,-20.9111
0.0327148,0.0266113,-1.04346,0.253251,0.0216594,0.0433341,-177.686,-6.8953,-20.937
0.0598145,0.0126953,-1.02832,0.246334,0.0248521,0.033224,-177.588,-6.82724,-20.9579
0.0554199,-0.000244141,-0.999512,0.277728,0.204174,0.0491874,-177.453,-6.87737,-20.9954
0.0292969,-0.00219727,-1.00879,0.322958,0.267495,0.071004,-177.286,-6.93269,-21.0491
0.017334,0.00390625,-1.0083,0.37138,0.227587,0.09016,-177.096,-6.94311,-21.114
0.0197754,0.00708008,-1.0083,0.404371,0.141917,0.10027,-176.893,-6.89829,-21.1828
0.012207,0.00634766,-1.02026,0.31604,0.0801918,0.131133,-176.751,-6.80131,-21.2701
0.00708008,-0.0129395,-1.03516,0.222921,0.086045,0.127408,-176.65,-6.70358,-21.3563
0.0109863,-0.0065918,-1.02515,0.13602,-0.0255987,0.104605,-176.621,-6.53904,-21.4223
0.0551758,0.0065918,-1.00293,0.0838733,-0.0894522,0.0625679,-176.649,-6.39666,-21.4585
0.0456543,0.00732422,-1.04199,0.0761401,0.0227929,0.0252292,-176.684,-6.31959,-21.4735
0.0166016,-0.00439453,-1.07153,0.0659968,0.0492468,-0.0117291,-176.713,-6.22547,-21.4641
0.0141602,0.00268555,-1.07642,0.0363648,-0.0298335,-0.0239094,-176.771,-6.07766,-21.443
0.0185547,-0.0178223,-1.03613,-0.0730432,0.0134672,-0.0233333,-176.875,-5.96879,-21.4254
0.019043,-0.0268555,-1.05151,-0.0146805,0.0370301,-0.0290025,-176.926,-5.87877,-21.4055
0.0324707,-0.0195312,-1.05225,0.0407181,0.0029032,-0.0257072,-176.948,-5.78495,-21.3866
0.0422363,-0.0268555,-1.0144,0.190331,-0.000801791,-0.0198949,-176.857,-5.70511,-21.3719
0.0458984,-0.0422363,-1.02441,0.238753,0.012501,-0.0289408,-176.717,-5.64071,-21.3522
0.0444336,-0.0461426,-1.04126,0.285047,-0.00931559,-0.020427,-176.543,-5.55998,-21.3374
0.0217285,-0.0410156,-1.04956,0.285047,-0.0715728,-0.000738812,-176.38,-5.40895,-21.3327
0.0170898,-0.0441895,-1.03906,0.236093,-0.0800866,-0.00233515,-176.25,-5.25009,-21.3264
0.0134277,-0.0549316,-1.0249,0.186074,-0.115206,-0.0119132,-176.141,-5.06727,-21.3125
0.0236816,-0.0578613,-1.02026,0.163726,-0.1615,-0.0220233,-176.048,-4.8717,-21.2896
0.0234375,-0.0571289,-1.01294,0.154148,-0.175335,-0.0220233,-175.963,-4.67136,-21.2659
0.0236816,-0.0510254,-0.999512,0.134991,-0.192894,0.000325413,-175.899,-4.46364,-21.2561
0.0129395,-0.0541992,-1.00562,0.0964269,-0.145145,-0.0121454,-175.859,-4.27896,-21.24
0.0185547,-0.0561523,-1.01172,0.0598302,-0.11049,-0.0191228,-175.843,-4.12963,-21.2211
0.0307617,-0.0654297,-1.02295,0.0350204,-0.124445,-0.0197006,-175.832,-3.99021,-21.2014
0.0290527,-0.0705566,-1.00635,0.00873134,-0.145334,-0.0119558,-175.831,-3.83802,-21.1862
0.0187988,-0.0646973,-0.997314,-0.0408117,-0.0873064,0.0205283,-175.869,-3.71338,-21.1955
0.0246582,-0.0637207,-0.987793,-0.0543684,-0.0924727,0.0371702,-175.914,-3.59562,-21.2159
0.0253906,-0.0710449,-0.97168,-0.0629248,-0.0850515,0.0632777,-175.952,-3.48594,-21.2545
0.0231934,-0.074707,-0.978271,-0.0598507,-0.0492482,0.115759,-175.98,-3.39718,-21.3303
0.0227051,-0.0734863,-0.985107,-0.0438684,-0.0143076,0.136338,-175.999,-3.33218,-21.4215
0.00244141,-0.0732422,-0.993896,-0.029829,-0.00669277,0.121628,-176.009,-3.24688,-21.5033
0.010498,-0.0712891,-0.977539,-0.0301488,-0.041324,0.0953293,-176.022,-3.15267,-21.5657
0.0290527,-0.0688477,-0.963135,-0.0164401,-0.0294231,0.0597976,-176.028,-3.09647,-21.6046
0.0273438,-0.0810547,-0.96167,0.00784341,-0.000672422,0.02668,-176.002,-3.0601,-21.6228
0.0148926,-0.0727539,-0.983887,0.0268682,0.024789,0.0177284,-175.978,-3.02428,-21.636
0.00244141,-0.0668945,-0.991943,0.0168735,-0.00333071,0.0209363,-175.969,-2.95321,-21.6498
-0.00195312,-0.0654297,-0.989746,0.00815827,-0.0432358,0.0167968,-175.969,-2.85121,-21.6589
-0.0012207,-0.0595703,-0.99585,-0.00553987,-0.0572534,0.0101605,-175.987,-2.7435,-21.6627
0.000244141,-0.0625,-0.999756,-0.029813,-0.0875505,0.00264563,-176.018,-2.62029,-21.6601
0.000244141,-0.0646973,-0.998535,-0.0514241,-0.1301,0.00621692,-176.059,-2.47119,-21.6581
-0.00244141,-0.0656738,-1.00562,-0.0689839,-0.164687,0.00940959,-176.11,-2.29861,-21.6568
-0.013916,-0.0605469,-1.01831,-0.0849472,-0.190229,0.00408847,-176.179,-2.09802,-21.6507
-0.0209961,-0.0583496,-1.02539,-0.088672,-0.259935,-0.00495745,-176.253,-1.8465,-21.6354
-0.017334,-0.0712891,-1.02734,-0.0860115,-0.355716,-0.00921435,-176.306,-1.5415,-21.6138
-0.0283203,-0.0690918,-1.02783,-0.0610022,-0.46267,-0.00495745,-176.344,-1.15718,-21.5906
-0.0407715,-0.0654297,-1.03467,-0.026947,-0.59357,0.0104738,-176.364,-0.677232,-21.5722
-0.0563965,-0.0598145,-1.04663,-0.00193768,-0.731387,0.0275014,-176.374,-0.0956769,-21.5592
-0.0632324,-0.0595703,-1.0415,-0.00566247,-0.877186,0.0306941,-176.386,0.579575,-21.5422
-0.0637207,-0.0629883,-1.02686,-0.0232222,-1.02671,0.0312262,-176.403,1.34133,-21.5197
-0.0671387,-0.0668945,-1.00928,-0.031736,-1.15974,0.020584,-176.419,2.18017,-21.4847
-0.106445,-0.0661621,-1.02173,-0.0264149,-1.27201,-0.00602167,-176.431,3.12399,-21.4272
-0.149658,-0.060791,-1.0271,-0.0163047,-1.39174,-0.017196,-176.442,4.18075,-21.357
-0.184326,-0.0549316,-1.02661,0.000190773,-1.55776,-0.0150676,-176.447,5.36884,-21.2809
-0.19458,-0.045166,-1.04028,0.0172184,-1.78444,-0.017196,-176.451,6.69128,-21.1932
-0.19458,-0.0563965,-1.02637,0.0124294,-2.03453,-0.0198566,-176.44,8.15389,-21.0937
-0.179443,-0.0600586,-1.02539,0.00604401,-2.20906,-0.0140034,-176.425,9.68068,-20.9903
-0.176758,-0.0710449,-1.01831,-0.0141763,-2.24844,-0.000700548,-176.407,11.1965,-20.8935
-0.210205,-0.0656738,-1.01831,-0.0471672,-2.19523,0.0014279,-176.417,12.6838,-20.7998
-0.255859,-0.0463867,-1.0188,-0.0689839,-2.1335,0.000363678,-176.465,14.152,-20.708
-0.326416,-0.0493164,-1.01733,-0.0950574,-2.08881,-0.000168435,-176.524,15.6423,-20.6183
-0.373047,-0.0534668,-0.998779,-0.0939931,-2.17448,0.0237766,-176.576,17.2195,-20.5426
-0.444336,-0.060791,-0.989746,-0.0567453,-2.30325,0.072731,-176.598,18.9348,-20.497
-0.467285,-0.0546875,-0.996826,0.0103009,-2.54163,0.091887,-176.582,20.7931,-20.4541
-0.41748,-0.0351562,-1.00146,0.0603195,-2.80769,0.0434648,-176.541,22.7267,-20.3627
-0.354736,-0.0480957,-0.978027,0.053402,-2.93167,-0.0576366,-176.45,24.6305,-20.189
-0.351074,-0.0344238,-0.959961,0.0129615,-2.85239,-0.0954166,-176.389,26.4381,-19.9864
-0.425781,-0.0270996,-0.946289,-0.0599379,-2.59857,-0.068811,-176.396,28.131,-19.8114
-0.554443,-0.041748,-0.965576,-0.114213,-2.37083,-0.0187924,-176.437,29.7653,-19.6823
-0.641357,-0.0620117,-0.960205,-0.105168,-2.39424,0.103061,-176.487,31.4724,-19.6473
-0.64502,-0.0510254,-0.915039,-0.0168368,-2.66083,0.299943,-176.565,33.361,-19.7574
-0.585449,-0.0734863,-0.854004,0.0677691,-2.91305,0.488843,-176.63,35.3634,-20.015
-0.559326,-0.0820312,-0.821045,0.081604,-2.96041,0.550036,-176.706,37.3479,-20.3298
-0.567139,-0.108398,-0.764893,0.076815,-3.05406,0.494164,-176.711,39.397,-20.6018
-0.560547,-0.102295,-0.736816,0.0778792,-3.1392,0.410622,-176.68,41.4689,-20.8016
-0.594482,-0.0393066,-0.716064,0.0528699,-3.03331,0.339319,-176.75,43.4805,-20.9524
-0.667725,-0.00634766,-0.697266,0.0118972,-2.82153,0.3042,-176.904,45.3972,-21.0915
-0.717285,-0.0273438,-0.63916,-0.0290754,-2.65817,0.27653,-177.034,47.2637,-21.2233
-0.791504,-0.0307617,-0.604492,-0.0407819,-2.49268,0.227576,-177.138,49.0748,-21.3251
-0.800293,-0.0537109,-0.580566,0.0055119,-2.51929,0.199374,-177.139,50.8915,-21.4057
-0.743164,-0.0534668,-0.551025,0.029457,-2.54004,0.151484,-177.078,52.6636,-21.4331
-0.788086,-0.052002,-0.544434,-0.00406613,-2.3836,0.0716668,-176.975,54.3311,-21.3762
-0.807861,-0.0603027,-0.509033,0.010833,-2.32294,0.0956118,-176.855,55.975,-21.3457
-0.824463,-0.0466309,-0.478271,0.0411634,-2.21279,0.178089,-176.831,57.5599,-21.4179
-0.935303,-0.032959,-0.505371,0.0539341,-2.04251,0.247796,-176.931,59.0379,-21.5938
-0.982666,-0.00830078,-0.500488,0.0752186,-2.11116,0.344108,-177.2,60.5642,-21.9064
-0.92749,-0.00488281,-0.484619,0.110338,-2.33145,0.396255,-177.534,62.1897,-22.3112
-0.880127,-0.032959,-0.456299,0.0805398,-2.36391,0.34464,-177.768,63.7994,-22.6788
-0.875977,-0.000732422,-0.40625,0.00764035,-2.28782,0.200438,-177.975,65.3764,-22.8587
-0.831543,0.00439453,-0.346924,-0.0604701,-2.1766,0.0737952,-178.076,66.8908,-22.854
-0.867676,-0.00170898,-0.327393,-0.109424,-1.90736,0.0216482,-178.118,68.2335,-22.7783
-0.942139,-0.00292969,-0.313232,-0.139223,-1.68493,0.054107,-178.243,69.4492,-22.777
-0.995117,0.000976562,-0.333008,-0.139223,-1.6099,0.134456,-178.545,70.5847,-22.9511
-0.997559,0.0334473,-0.32373,-0.151461,-1.67269,0.164786,-179.072,71.7459,-23.2167
-1.02417,0.0646973,-0.308105,-0.177535,-1.7722,0.0839054,-179.617,72.9684,-23.3485
-0.929688,0.0114746,-0.240967,-0.191902,-2.33571,-0.124683,-179.483,74.6005,-22.9974
-0.831299,-0.0258789,-0.172119,-0.228086,-2.36817,-0.161931,-178.965,76.279,-22.4992
-0.878174,-0.0424805,-0.112061,-0.25948,-2.01644,-0.165655,-178.145,77.7735,-21.9516
-0.98999,-0.0324707,-0.116943,-0.206801,-1.76688,-0.114041,-177.432,79.0832,-21.4087
-1.03613,0.214111,-0.0302734,-0.103039,-1.64024,-0.104995,-178.813,80.1771,-20.8871
-1.02661,-0.101562,-0.260498,-0.0173689,-1.57479,-0.432776,-176.188,81.0995,-18.691
-0.958008,-0.0529785,-0.141602,0.0624479,-2.11222,-0.523235,-172.332,82.4801,-15.2341
-0.945068,-0.032959,-0.041748,0.0523378,-1.95897,-0.398721,-167.652,83.8343,-11.2734
-0.920654,-0.0632324,0.00463867,-0.00885514,-1.76209,-0.192793,-161.695,84.9939,-7.06699
-0.931641,-0.0212402,0.0847168,-0.199884,-1.36567,0.195649,-156.471,85.914,-4.33062
-0.972168,-0.0253906,0.0817871,-0.244581,-1.19805,0.275998,-150.709,86.7236,-0.960849
-1.01709,-0.0161133,0.0366211,-0.204673,-1.06502,0.338255,-145.055,87.4745,2.39379
-0.986816,-0.0258789,0.0412598,-0.130177,-1.03256,0.332934,-135.509,88.1574,9.76166
-0.958984,-0.0185547,0.109619,0.121512,-0.628689,0.179686,-120.959,88.4569,21.8034
-0.975098,-0.0246582,0.0803223,0.192283,-0.498854,0.128071,-105.622,88.6146,34.8731
-0.967529,-0.017334,0.0969238,0.181641,-0.508432,0.0972082,-86.7133,88.6354,51.6542
-0.946777,-0.0214844,0.130371,0.136944,-0.483955,0.0908228,-68.5328,88.4884,68.0561
-0.975586,0.00146484,0.151611,0.0906499,-0.211513,0.116364,-57.9709,88.3429,77.0278
-0.977051,0.00585938,0.119141,0.0901178,-0.14766,0.10519,-50.5622,88.2307,83.0113
-0.970459,0.00439453,0.134521,0.0666554,-0.082306,0.0657855,-45.3078,88.0938,87.0303
-0.996094,0.00366211,0.116455,0.0375268,0.00743743,0.0351201,-42.5577,88.0098,88.6776
-0.974609,0.00146484,0.0966797,0.0345454,-0.0768669,-0.0306375,-40.1676,87.8762,90.0464
-0.970215,0.019043,0.113037,0.0560425,-0.0459344,-0.0324957,-37.7895,87.7387,91.2525
-0.985596,0.0163574,0.122803,0.0723479,0.0086594,-0.0130182,-35.9017,87.6307,92.051
-0.985596,0.0175781,0.10791,0.0596995,0.0281838,0.00962495,-34.1363,87.5632,92.7401
-0.953857,0.0227051,0.131104,-0.0201519,0.136556,-0.0186487,-33.4641,87.5124,92.4161
-0.960938,0.0129395,0.118164,-0.0526108,0.249896,-0.0425937,-34.4491,87.5355,90.5486
-0.991455,-0.00195312,0.0825195,-0.0547392,0.284483,-0.053236,-36.6592,87.6194,87.6045
-1.00195,-0.00146484,0.0693359,-0.0160313,0.214794,-0.0561075,-38.4406,87.6758,85.0099
-1.01807,0.0236816,0.074707,0.0944446,0.0886233,-0.0651413,-38.3017,87.6523,83.8145
-0.992188,0.0256348,0.0766602,0.104113,0.0179415,-0.0703224,-37.4129,87.5844,83.3469
-0.982666,0.00561523,0.0966797,0.053829,0.0185477,-0.0810909,-37.0196,87.49,82.7635
-0.985107,-0.00488281,0.105713,-0.0196494,0.0440653,-0.0749826,-36.9785,87.4022,82.0203
-0.993408,0.00463867,0.0854492,-0.0773365,0.0918168,-0.0363061,-36.9422,87.3854,81.1826
-1.00708,0.00537109,0.0710449,-0.0557399,0.0766221,-0.0276419,-36.7752,87.384,80.4352
-1.02075,0.00170898,0.0449219,-0.0196043,0.0301168,-0.0248987,-36.4658,87.3924,79.857
-1.0083,-0.00537109,0.0541992,0.0068326,-0.0412324,-0.0237794,-35.6064,87.3494,79.9951
-0.9646,0.0129395,0.11792,0.00204359,-0.0683701,-0.0200547,-33.5877,87.2073,81.0496
-0.965088,0.0131836,0.11377,-0.0192966,-0.013755,-0.0263222,-32.2454,87.1015,81.4782
-0.982178,0.0065918,0.0915527,-0.0489504,0.0213689,-0.0272458,-31.5464,87.0493,81.3679
-0.99707,0.00756836,0.081543,-0.0789284,0.0151418,-0.0198385,-30.8238,87.0119,81.2906
-0.979248,-0.00415039,0.0925293,-0.0469076,-0.0433836,-0.016764,-29.849,86.9257,81.6391
-0.986816,-0.00488281,0.0871582,0.00147813,-0.0522048,-0.0173986,-28.9062,86.8437,81.9597
-0.988525,-0.0012207,0.0734863,0.0383121,-0.0914515,-0.00607428,-27.6633,86.7624,82.5261
-0.980713,0.00732422,0.0910645,0.0477748,-0.119367,0.00497719,-25.9739,86.6447,83.4351
-0.964111,0.00756836,0.137939,0.00300317,-0.0058815,0.0199167,-24.6071,86.5372,84.1235
-0.969238,0.00805664,0.121826,-0.0313424,0.0612487,0.0142439,-23.7589,86.4938,84.3318
-0.986816,0.00390625,0.0996094,-0.0529166,0.0909303,0.00714985,-23.3231,86.4999,84.1961
-1.00049,-0.000488281,0.0837402,-0.0480065,0.050831,-0.000811793,-22.9496,86.5017,84.0643
-0.99707,0.00292969,0.100586,0.0113108,-0.0246524,0.000765642,-22.0784,86.4343,84.3534
-0.983154,0.00854492,0.103027,0.0318099,-0.0302899,0.0059401,-21.0496,86.3609,84.7361
-0.978271,0.00366211,0.114746,0.0237733,-0.0202128,0.00060406,-20.2047,86.2777,85.0308
-0.977051,0.00585938,0.120117,0.0112568,0.00987385,0.00266667,-19.4405,86.2085,85.2504
-0.978516,0.00292969,0.113525,0.0161785,0.0999925,0.0166233,-18.9367,86.2104,85.2537
-0.994629,0.00146484,0.0869141,0.023578,0.0830429,0.0177806,-18.4822,86.2393,85.2262
-1.00464,0.00512695,0.0900879,0.0235291,0.0228813,0.0116399,-17.8278,86.2246,85.3562
-1.00708,0.00927734,0.0908203,0.0177692,-0.0145397,0.0155138,-16.9696,86.1861,85.6503
-1.00049,0.0078125,0.0952148,0.00643597,-0.0183436,0.0213714,-16.0962,86.1402,86.0134
-0.990479,0.010498,0.104248,-0.00618209,-0.00440007,0.0115092,-15.3294,86.089,86.2739
-0.978271,0.00878906,0.116699,-0.0205733,0.0138811,0.00448111,-14.712,86.0313,86.4457
-0.978271,0.00512695,0.108154,-0.0304633,0.0431462,-0.00237764,-14.3336,86.0045,86.4363
-0.991211,0.00195312,0.107666,-0.0120734,0.00264044,-0.0189376,-14.0663,85.9516,86.3507
-0.988037,0.0090332,0.105469,0.0245679,-0.0171562,-0.0210778,-13.6503,85.8891,86.306
-0.988281,0.0119629,0.0974121,0.0333231,-0.0307637,-0.0210892,-13.1801,85.8294,86.2701
-0.984375,0.00366211,0.109131,-0.014216,-0.0404082,-0.0143495,-12.7919,85.7503,86.3138
-0.973145,0.00634766,0.125488,-0.0408766,-0.0150278,-0.00933012,-12.3745,85.6665,86.3909
-0.975586,0.00219727,0.124756,-0.047681,0.017011,-0.00391239,-12.0545,85.6081,86.4291
-0.973145,-0.00195312,0.111816,-0.0392619,0.0280255,-0.0048567,-11.8512,85.5753,86.3992
-0.985352,0.0090332,0.110107,0.0245183,0.00242423,-0.00681683,-11.4252,85.53,86.4208
-0.982422,0.0124512,0.116699,0.0405448,0.00703943,-0.0134033,-11.0075,85.4783,86.4005
-0.986084,0.0146484,0.108398,0.032817,0.0105048,-0.0271012,-10.7043,85.4399,86.2429
-0.995605,-0.00292969,0.104492,-0.0282115,0.000904486,-0.0425462,-10.8288,85.4015,85.9226
-1.00366,-0.00341797,0.10083,-0.0322053,-0.0126189,-0.0243844,-10.7961,85.3632,85.7675
-0.998535,0.00341797,0.104248,-0.0272749,-0.0247778,-0.0139303,-10.5506,85.314,85.7335
-0.990723,0.00634766,0.107422,-0.0136354,-0.0236614,-0.0094403,-10.2227,85.2619,85.7438
-0.981689,0.00634766,0.125488,-0.0231734,-0.0241298,-0.00194275,-9.83212,85.1857,85.8423
-0.974854,0.010498,0.128174,-0.0163835,-0.028222,-0.00501168,-9.41254,85.1034,85.9327
-0.981201,0.0090332,0.125244,-0.00923795,-0.00780893,-0.0106031,-9.09776,85.041,85.9359
-0.984863,0.0090332,0.10498,-0.00641889,0.0432697,-0.00827046,-8.85169,85.0422,85.857
-0.980713,0.0109863,0.106689,-0.000552023,0.0531322,-0.00962904,-8.59913,85.0466,85.7639
-0.972168,0.00634766,0.119141,0.00413489,0.0897601,-0.0125128,-8.46707,85.0573,85.619
-0.960205,0.017334,0.144531,-0.0299203,0.318036,-0.0731736,-8.93982,85.1761,84.8045
-0.96167,0.0222168,0.15625,-0.0464158,0.409028,-0.114678,-9.8342,85.3312,83.5382
-0.960693,0.0195312,0.147461,-0.0714251,0.548441,-0.156715,-11.4386,85.5792,81.5686
-0.923828,-0.0102539,0.121094,-0.237444,1.21145,-0.149266,-15.3877,86.2786,77.6144
-0.930908,-0.0195312,0.095459,-0.292252,1.45835,-0.13277,-22.41,87.1285,70.688
-0.941406,-0.0249023,0.0649414,-0.30449,1.70472,-0.118935,-37.9002,88.0587,55.3567
